number,created_date,name,office,position,uuid,Декларант/активи у дорогоцінних (банківських) металах/UAH,Декларант/активи у дорогоцінних (банківських) металах/USD,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Декларант/внески до кредитних спілок та інших небанківських фінансових установ/USD,Декларант/готівкові кошти/BGN,Декларант/готівкові кошти/CAD,Декларант/готівкові кошти/CHF,Декларант/готівкові кошти/CNY,Декларант/готівкові кошти/EUR,Декларант/готівкові кошти/GBP,Декларант/готівкові кошти/GEL,Декларант/готівкові кошти/HKD,Декларант/готівкові кошти/HUF,Декларант/готівкові кошти/JPY,Декларант/готівкові кошти/NOK,Декларант/готівкові кошти/PLN,Декларант/готівкові кошти/QAR,Декларант/готівкові кошти/RUB,Декларант/готівкові кошти/SAR,Декларант/готівкові кошти/UAH,Декларант/готівкові кошти/USD,"Декларант/кошти, позичені третім особам/EUR","Декларант/кошти, позичені третім особам/GBP","Декларант/кошти, позичені третім особам/UAH","Декларант/кошти, позичені третім особам/USD","Декларант/кошти, розміщені на банківських рахунках/CAD","Декларант/кошти, розміщені на банківських рахунках/CHF","Декларант/кошти, розміщені на банківських рахунках/DKK","Декларант/кошти, розміщені на банківських рахунках/EUR","Декларант/кошти, розміщені на банківських рахунках/GBP","Декларант/кошти, розміщені на банківських рахунках/GEL","Декларант/кошти, розміщені на банківських рахунках/RUB","Декларант/кошти, розміщені на банківських рахунках/UAH","Декларант/кошти, розміщені на банківських рахунках/USD",Декларант/інше/EUR,Декларант/інше/RUB,Декларант/інше/UAH,Декларант/інше/USD,Родина/активи у дорогоцінних (банківських) металах/UAH,Родина/активи у дорогоцінних (банківських) металах/USD,Родина/внески до кредитних спілок та інших небанківських фінансових установ/EUR,Родина/внески до кредитних спілок та інших небанківських фінансових установ/UAH,Родина/внески до кредитних спілок та інших небанківських фінансових установ/USD,Родина/готівкові кошти/CAD,Родина/готівкові кошти/CHF,Родина/готівкові кошти/EUR,Родина/готівкові кошти/GBP,Родина/готівкові кошти/HUF,Родина/готівкові кошти/NOK,Родина/готівкові кошти/PLN,Родина/готівкові кошти/RUB,Родина/готівкові кошти/UAH,Родина/готівкові кошти/USD,"Родина/кошти, позичені третім особам/EUR","Родина/кошти, позичені третім особам/UAH","Родина/кошти, позичені третім особам/USD","Родина/кошти, розміщені на банківських рахунках/CAD","Родина/кошти, розміщені на банківських рахунках/CHF","Родина/кошти, розміщені на банківських рахунках/EUR","Родина/кошти, розміщені на банківських рахунках/GBP","Родина/кошти, розміщені на банківських рахунках/RUB","Родина/кошти, розміщені на банківських рахунках/SEK","Родина/кошти, розміщені на банківських рахунках/UAH","Родина/кошти, розміщені на банківських рахунках/USD",Родина/інше/EUR,Родина/інше/RUB,Родина/інше/UAH,Родина/інше/USD
37300,2016-10-24 0:00:00,Масалітін Сергій Григорович,Саксаганський районний суд м. Кривого Рогу Дніпропетровської області,Керівник апарату суду,5df6f403-5c78-46d6-a332-1c0577740df7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95319,2016-10-25 0:00:00,Масло Олена Вікторівна,Бериславський районний суд Херсонської області,Керівник апарату суду,19042e63-29cc-4893-bb77-91755595799a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72673,2016-10-26 0:00:00,Машевська Наталя Олексіївна,Вільногірський міський суд Дніпропетровської області,Керівник апарату суду,d9941110-70dd-464d-b0d7-bcad148ac435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70061,2016-10-26 0:00:00,Маштак Олена Михайлівна,Дніпропетровський апеляційний адміністративний суд,Керівник апарату суду,49403c9b-22b7-40d9-9928-d6ef75082639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66345,2016-10-24 0:00:00,Мельник Наталія Павлівна,Ширяївський районний суд Одеської області,Керівник апарату суду,9beb5d19-7e76-4eee-ba12-cb9104b67db7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53046,2016-10-20 0:00:00,Мельник Світлана Дмитрівна,Білогірський районний суд Хмельницької області,керівник апарату суду,e1036b2d-6bce-445c-92e9-9888256fbfcf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40031,2016-10-26 0:00:00,Мелюх Оксана Валентинівна,Ковельський міськрайонний суд Волинської області,Керівник апарату суду,77a5d385-17f5-418a-bbc7-32529e5e2112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60051,2016-09-27 0:00:00,Миколюк Марина Георгіївна,Господарський суд Вінницької області,керівник апарату суду,5d6b5451-6a59-44a0-abfa-53c90e87611e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81865,2016-10-28 0:00:00,Мироненко Наталія Олександрівна,Димитровський міський суд Донецької області,Керівник апарату суду,500042ac-d6d1-48fc-8350-862b9b35f25e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55436,2016-10-25 0:00:00,Миронюк Дмитро Миколайович,Окружний адміністративний суд міста Києва,Керівник апарату суду,5b5e94c4-776b-4c58-a9c4-ee4e252e2dbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64703,2016-10-13 0:00:00,Міллер Юдіта Еденівна,Берегівський районний суд Закарпатської області ,керівник апарату суду,eaef9319-6a8a-44c5-b31a-85922f0c8e6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81919,2016-10-30 0:00:00,Мірошниченко Ярослав Валерійович,Центрально-Міський районний суд м. Кривого Рогу Дніпропетровської області,Керівник апарату суду,e55b6334-58a7-4820-a56d-3d9940ea08d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35736,2016-10-18 0:00:00,Мірутенко Антоніна Миколаївна,Березанський міський суд Київської області,керівник апарату суду,a98e7405-ed0d-495d-89cb-e703bb6d0ab4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29976,2016-10-27 0:00:00,Міщук Андрій Васильович,Радехівський районний суд Львівської області,керівник апарату суду,927a5ac4-e2c4-4238-9b75-6869f743a4a6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826,2016-10-20 0:00:00,Мокарєва Наталія Михайлівна,Апеляційний суд Полтавської області,Керівник апарату суду,408954cc-299a-4832-bf45-27349bae18d1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18691,2016-10-28 0:00:00,Молчиц Наталія Григорівна,Лугинський районний суд Житомирської області,керівник апарату суду,e56af08e-149f-490e-82b8-d3699b2dae6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59250,2016-10-21 0:00:00,Мороз Тетяна Юріївна,Арбузинський районний суд Миколаївської області,керівник апарату суду,7f09b805-173d-453c-8a79-40cdd517311f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35317,2016-10-28 0:00:00,Морозовська Оксана Анатоліївна,Святошинський районний суд міста Києва,Керівник апарату суду,26689a2c-c903-4a03-964b-428e00c2166a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,
6457,2016-10-24 0:00:00,Мосійчук Ніна Василівна,Житомирський районний суд,керівник апарату суду,dddaa2e3-bfd7-47f9-b255-c50012b522ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20830,2016-10-26 0:00:00,Моцар Тетяна Іванівна,Городнянський районний суд Чернігівської області,Керівник апарату суду,92da5308-f848-4e6a-b59e-964ba4a0336b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87516,2016-10-28 0:00:00,Мудрик Дмитро Вікторович,Ананьївський районний суд Одеської області,Керівник апарату суду,f32449b3-46ce-4a94-9bf4-08e904748977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41786,2016-10-13 0:00:00,Насоненко Тетяна Андріївна,Жмеринський міськрайонний суд Вінницької області,керівник апарату суду,536c181c-b377-42e0-aa06-54915110a87e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18187,2016-10-13 0:00:00,Наумейко Наталія Іванівна,Золотоніський міськрайонний суд Черкаської області,керівник апарату суду,545ff43d-8f22-4fbd-a474-522bce559a40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97792,2016-10-25 0:00:00,Наумова Наталія Григорівна,Лебединський районний суд Сумської області,керівник апарату суду,da4f5fc6-c64f-44e4-b70b-f8f89a264129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132904,,,,,
40407,2016-10-24 0:00:00,Небісь Віктор Андрійович,Городоцький районний суд Хмельницької області,керівник апарату суду,466a90a4-28af-405b-9036-8ff1e0a71944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42162,2016-10-19 0:00:00,Недайхліб Катерина Іванівна,Сумський окружний адміністративний суд,Керівник апарату суду,881ae89d-f8fb-4ab9-8358-eae0e9cd6aaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68390,2016-10-21 0:00:00,Неживенко Юлія Олександрівна,Дружківський міський суд Донецької області,Керівник апарату суду,5cfd0898-9ac6-4977-9b68-35087c19fcdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28848,2016-10-29 0:00:00,Ніколаєнко Тетяна Юріївна,Господарський суд Кіровоградської області,Керівник апарату суду,3109395d-cdc1-4471-80be-f136cbc24b54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47352,2016-10-27 0:00:00,Німас Інна Ярославівна,Приморський районний суд м. Одеси,Керівник апарату суду,a174ab66-4d87-4bda-a50b-351fefbc8212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60005,2016-10-28 0:00:00,Норинчак Микола Іванович,Баранівський районний суд Житомирської області,керівник апарату суду,5b6777b2-bb08-4545-bac1-16be0ba4e760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24021,2016-10-28 0:00:00,Носуля Олена Василівна,Новоайдарський районний суд Луганської області,Керівник апарату суду,10cdbe2d-2f0c-4a60-b3d3-369091c39c60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40932,2016-10-27 0:00:00,Нурулаєва Ганна Юріївна,Дніпропетровський апеляційний господарський суд,керівник апарату суду,9d3b2289-2a9e-4cba-8904-37a2af940766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91192,2016-10-13 0:00:00,Обрізан Дмитро Володимирович,Диканський районний суд Полтавської області,керівник апарату суду,9b9a87f4-76a9-418b-82c0-85ee7a088ad5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58744,2016-10-29 0:00:00,Огнєва Жанна Петрівна,Ірпінський міський суд Київської області,керівник апарату суду,00718b7b-05d4-48c8-99e1-966e458ba881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105389,2016-10-27 0:00:00,Ожог Наталія Леонідівна,Конотопський міськрайонний суд Сумскої області,Керівник апарату суду,b632c3cf-64ea-4eb7-952e-34b383b5a0ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31475,2016-10-19 0:00:00,Озеран Ксенія Олександрівна,Придніпровський районний суд м. Черкаси,Керівник апарату суду,0617d35b-6e09-45ff-b1d9-19c193c05a3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34309,2016-10-27 0:00:00,Олефір Ганна Валеріївна,Баглійський районний суд м. Дніпродзержинська Дніпропетровської області,Керівник апарату суду,44f974d9-f778-461c-9aae-45afe79243d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51651,2016-10-12 0:00:00,Оліяр Володимир Іванович,Івано-Франківський міський суд Івано-Франківської області,Керівник апарату суду,5075f500-9d62-43fe-aacd-55c1a5e2f4ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7406,2016-10-17 0:00:00,Омельянченко Тетяна Володимирівна,Рокитнянський районний суд Київської області,Керівник апарату суду,be607003-12bb-477b-a295-7b0cbfa7601c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755,2016-10-20 0:00:00,Оніщенко Ірина Вікторівна,Бахмацький районний суд Чернігівської області,керівник апарату суду,02e641ea-e4ad-4011-b76c-ec30d24f085f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000,,,,,
51807,2016-10-27 0:00:00,Опанасюк Оксана Віталіївна,Апеляційний суд Дніпропетровської області,керівник апарату суду,3fb00f50-5395-4579-9f80-0daccbc69255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50012,2016-10-21 0:00:00,ОСОБА ВІРА МИКОЛАЇВНА,Жидачівський районний суд Львівської області,Керівник апарату суду,2ecb3c1e-c72c-4333-8a3c-1856c11de197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65382,2016-10-28 0:00:00,Пагава Оксана Віталіївна,Новоушицький районний суд Хмельницької області,керівник апарату суду,1ae64099-34ba-4844-affb-61afd9a2cd8c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51057,2016-10-19 0:00:00,Паланичко Леся Леонідівна,Вишгородський районний суд Київської області,керівник апарату суду,1874e9e1-f539-4df8-bb4e-a332410bfd0e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100295,2016-10-10 0:00:00,Палюх Олена Петрівна,Львівський апеляційний господарський суд,Керівник апарату суду,b69c5a48-2431-4775-8517-0b05644c16f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23000,,,,,
91271,2016-10-24 0:00:00,Панасюк Сергій Володимирович,Новоград-Волинський міськрайонний суд Житомирської області,Керівник апарату суду,14be26bc-8394-4b48-8b6c-72690165cd29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6217,2016-10-23 0:00:00,Панасюк Тетяна Валентинівна,Гайворонський районний суд Кіровоградської області,Керівник апарату суду,1fe1d830-f728-4aed-8126-b783fcd646c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67000,,,,,
5592,2016-10-28 0:00:00,Панчук Діана Петрівна,Бородянський районний суд Київської області,керівник апарату суду,b7b7d49a-c6a4-4840-b21c-32474c77b309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28280,2016-10-28 0:00:00,Парсенюк Людмила Володимирівна,Врадіївський районний суд Миколаївської області,керівник апарату суду,535ba111-e264-4391-989f-0c7812a5076d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10134,2016-10-26 0:00:00,Пасічник Микола Миколайович,Долинський районний суд Івано-Франківської області ,керівник апарату суду,16b50ae5-0b7d-4fba-891e-3727f7b61d8e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91514,2016-10-20 0:00:00,Пасічник Ольга Юріївна,Київський апеляційний господарський суд,керівник апарату суду,7713e9e9-103a-4891-a6b5-d553969d85b9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23307,2016-10-27 0:00:00,Пашковський Сергій Миронович,Львівський апеляційний адміністративний суд,керівник апарату суду,799ffb40-33dc-47f4-9bd3-2704f1f200a5,,,,,,,,,,,,,,,,,,,,,9800,,,,,,,,,,,,1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94197,2016-10-17 0:00:00,Педько Лідія Іванівна,Зіньківський районний суд Полтавської області,Керівник апарату суду,37f1de5a-5705-456c-92ee-ea06b3e308e0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29685,2016-10-28 0:00:00,Пекельна Вікторія Вікторівна,"Кам""янка-Бузький районний суд Львівської області",керівник апарату суду,ea5022de-90a6-481e-8ca1-918f7fea176c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100532,2016-10-19 0:00:00,Петраш Юрій Володимирович,Фастівський міськрайонний суд Київської області,керівник апарату суду,a1a5f877-a5a9-434d-830f-5be5a05f25fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46484,2016-10-21 0:00:00,Петренко Владислав Григорович,Лохвицький районний суд Полтавської області,керівник апарату суду,872ae3b9-a2da-4a24-a10a-1869208b74ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58190,2016-10-31 0:00:00,Петренко Ольга Володимирівна,"Юр""ївський районний суд Дніпропетровської області",керівник апарату суду,b0130315-f00e-496a-8efe-357a1172b48a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,,,,,,,,,,,,,,,
27567,2016-10-30 0:00:00,Петрушенко Наталія Семенівна,Печенізький районний суд Харківської області,керівник апарату суду,28442ea5-9543-474f-a0b2-9095f3c1cdf4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60745,2016-10-24 0:00:00,Пильник Михайло Григорович,Новгород-Сіверський районний суд Чернігівської області ,Керівник апарату суду,fc9991ba-01aa-49e8-9066-39133cd88521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79915,2016-10-28 0:00:00,Пинчук Дмитро Ярославович,Надвірнянський районний суд Івано-Франківської області,Керівник апарату суду,95957ef4-8b99-45dd-a7dc-84fd8bd7ce98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51625,2016-10-26 0:00:00,Підгайна Оксана Миколаївна,Апеляційний суд Волинської області,Керівник апарату суду,f8b48ffe-51a3-4c71-b1bb-25995c80bd95,,,,,,,,,,,,,,,,,,,,145000,,,,,,,,,,,,,6819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105427,2016-10-28 0:00:00,Піка Тетяна Вікторівна,Деснянський районний суд м. Чернігова,керівник апарату суду,81b3ee31-0b5b-42bc-ab9d-3ee3bb9ef2cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20058,2016-10-26 0:00:00,Полагенько Галина Володимирівна,Господарський суд Чернігівської області,керівник апарату суду,4130e8ed-c25f-43e4-ad38-f3b19a54e04a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36528,2016-10-13 0:00:00,Полівода Ольга Володимирівна,Ленінський районний суд м.Запоріжжя,Керівник апарату суду,a2de4eeb-6150-4932-a06b-5100b1c89271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100642,2016-10-28 0:00:00,Поліщук Ірина Олексіївна,Ленінський районний суд м. Миколаєва,керівник апарату суду,70d1dae1-2e47-4f0f-ac13-7cc9fb908f3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83920,2016-10-26 0:00:00,Поліщук Ліна Клавдіївна,Шумський районний суд Тернопільської області,керівник апарату суду,9452d691-192e-4634-bed1-2d7c2e844c9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88607,2016-10-29 0:00:00,Поляков Олександр Володимирович,Господарський суд Харківської області,Керівник апарату суду,7a6fba36-0ec1-4a84-8576-68f31f60e99d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3301,10227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68599,2016-10-18 0:00:00,Попаз Володимир Михайлович,Арцизький районний суд Одеської області,керівник апарату суду,bd56c901-8945-4d0a-9b2b-9b251d399a22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28380,2016-10-13 0:00:00,Попович Людмила Василівна,Ульяновський районний суд Кіровоградської області,керівник апарату суду,0cab6aa6-2d59-4035-bc67-e4a06faf29ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56969,2016-10-18 0:00:00,Порічанська Олена Іванівна,Білопільський районний суд Сумської області,керівник апарату суду,7977d302-fd81-4580-9474-e225a3e4275d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92399,2016-10-12 0:00:00,Придатко Віталій Миколайович,Краснопільський районний суд,керівник апарату суду,f61cdd89-1b04-4ded-8996-ab7988b9d6ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6602,2016-10-28 0:00:00,Продан Михайло Михайлович,Мукачівський міськрайонний суд Закарпатської області,Керівник апарату суду,fe71fcbb-40d3-4c0e-8803-377b1a19db19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,2016-10-27 0:00:00,Прокопишин Людмила Степанівна,Болехівський міський суд Івано-Франківської області,керівник апарату суду,8d81e27e-b977-4810-9aa0-b647234ea2ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5748,2016-10-18 0:00:00,Пуценко Сергій Олексійович,Козельщинський районний суд Полтавської області,керівник апарату суду,b2d323ee-3df6-4ddc-a0ab-c3c39a37ca65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12230,2016-10-31 0:00:00,Радисюк Артем Андрійович,Острозький районний суд Рівненської області,Керівник апарату суду,e226e36e-910b-4d57-8e5e-beef28cca5a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70966,2016-10-28 0:00:00,Рахуба Наталя Євгенівна,Іллічівський районний суд м. Маріуполя Донецької області,керівник апарату суду,3c1d34d4-614a-4d56-8f77-f1cfb4755759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84721,2016-10-06 0:00:00,Ребйонок Марина Валентинівна,Енергодарський міський суд Запорізької області,керівник апарату суду,296dbd0e-f2e0-406b-98de-fb96b4522ab5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101320,2016-10-27 0:00:00,Ремез Віталій Михайлович,Господарський суд Миколаївської області,Керівник апарату суду,cd150615-0077-41cf-8b26-d5c1aa10f7c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23202,2016-10-12 0:00:00,Рибальченко Олена Миколаївна,Шевченківський районний суд Харківської області ,керівник апарату суду,3058ca28-adc7-433f-a0d8-e14f7a14ee0e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44595,2016-10-28 0:00:00,Рибіна Вікторія Петрівна,Переяслав-Хмельницький міськрайонний суд Київської області,Керівник апарату суду,d383b9e7-f20f-442c-a7fd-544d02aa7115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84230,2016-10-11 0:00:00,Рибкіна Наталя Миколаївна,Артемівський міськрайонний суд Донецької області,керівник апарату суду,24223ed5-0809-4ee5-95c6-e99f2873419e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
